Frequency	type	Class
temporal	subPropertyOf	coverage
NLM	type	NamedIndividual
date	type	DatatypeProperty
audience	label	Audience
bibliographicCitation	type	DatatypeProperty
LeaveRoomTask	subClassOf	SemiDirectedTask
AgentClass	subClassOf	Class
temporal	type	AnnotationProperty
measuredData	range	MeasuredData
PayBillTask	type	Class
EstablishAccountBalanceTask	type	Class
license	range	LicenseDocument
Policy	type	Class
title	label	Title
hasClinicalRecord	range	ClinicalRecord
CallPsychologistTask	subClassOf	SemiDirectedTask
ProtocolStep	seeAlso	DirectedActivitiesStep
NeuropsychiatricAndMoodAssessment	seeAlso	dsm_ivDepressionCriteria
LocationPeriodOrJurisdiction	type	Class
AnswerPhoneTask	subClassOf	SemiDirectedTask
abstract	label	Abstract
issued	range	Literal
hasParticipant	seeAlso	Protocol
isFormatOf	subPropertyOf	relation
created	type	AnnotationProperty
MESH	label	MeSH
LeaveRoomTask	type	Class
apathyInventory	seeAlso	NeuropsychiatricAndMoodAssessment
audience	range	AgentClass
UDC	type	VocabularyEncodingScheme
DiscussionWithClinicianStep	subClassOf	ProtocolStep
involvesTask	seeAlso	Task
SemiDirectedTask	subClassOf	Task
format	type	ObjectProperty
measuredData	seeAlso	Task
WalkingTask	type	Class
pauseRate	seeAlso	ArticulationControlTask
hasFormat	type	AnnotationProperty
alternative	subPropertyOf	title
SemiDirectedActivitiesStep	subClassOf	ProtocolStep
areasOfNoInterestExplored	range	Zone
language	subPropertyOf	language
hasProtocolStep	seeAlso	Protocol
accrualPeriodicity	range	Frequency
identifier	label	Identifier
walkingSpeed	seeAlso	GaitData
MeasuredData	type	Class
SemiDirectedTask	type	Class
accrualPeriodicity	type	ObjectProperty
requires	subPropertyOf	relation
ProtocolStep	seeAlso	Task
URI	type	Datatype
CognitiveAbilitiesAssessment	seeAlso	trailMakingTest
PictureDiscussionTask	subClassOf	FreeDiscussionTask
abstract	subPropertyOf	description
trailMakingTest	seeAlso	CognitiveAbilitiesAssessment
hasParticipant	type	ObjectProperty
mediator	label	Mediator
format	range	MediaTypeOrExtent
stoppingDisplacement	domain	GaitData
accessRights	subPropertyOf	rights
ClinicalAssessment	seeAlso	AutonomyAssessment
DirectedTask	seeAlso	DirectedActivitiesStep
PersonWithDementia	seeAlso	DiagnosisAssessment
FreeDiscussionTask	subClassOf	DiscussionTask
dateSubmitted	type	DatatypeProperty
hasProtocolStep	domain	Protocol
valid	type	AnnotationProperty
coverage	subPropertyOf	coverage
pauseRate	seeAlso	SentenceRepeatingTask
temporal	type	ObjectProperty
hasFormat	subPropertyOf	relation
CognitiveAbilitiesAssessment	seeAlso	hasMMSEScore
pauseRate	type	DatatypeProperty
isRequiredBy	subPropertyOf	relation
provenance	type	ObjectProperty
speechRate	seeAlso	VoiceData
areasOfInterestExplored	seeAlso	OrganisationEfficiencyData
coverage	type	AnnotationProperty
DiscussionInvolvementData	type	Class
rights	type	AnnotationProperty
PersonWithPredementia	seeAlso	predementia
SentenceRepeatingTask	subClassOf	DirectedTask
created	subPropertyOf	date
rightsHolder	type	ObjectProperty
date	range	Literal
audience	type	ObjectProperty
IMT	type	VocabularyEncodingScheme
handTrajectory	domain	FunctionalAbilitiesData
medium	type	AnnotationProperty
repetitions	domain	CognitiveAbilitiesData
creator	subPropertyOf	creator
DirectedTask	seeAlso	Task
PeriodOfTime	type	Class
medium	subPropertyOf	format
extent	type	AnnotationProperty
LatencyData	type	Class
trailMakingTest	type	DatatypeProperty
npi	domain	NeuropsychiatricAndMoodAssessment
DirectedDiscussionTask	type	Class
PhysicalMedium	type	Class
publisher	label	Publisher
Location	subClassOf	LocationPeriodOrJurisdiction
speechRate	domain	VoiceData
DiscussionTask	subClassOf	Task
contributor	label	Contributor
ClinicalRecord	seeAlso	containsAssessment
shortCognitiveBatteryAssessment	type	DatatypeProperty
provenance	range	ProvenanceStatement
CognitiveAbilitiesAssessment	seeAlso	freeAndCuedRemindingAssessment
dynamicBalance	domain	GaitData
npi	type	DatatypeProperty
Location	type	Class
containsAssessment	seeAlso	ClinicalAssessment
GaitData	type	Class
hasMMSEScore	type	DatatypeProperty
DiagnosisAssessment	seeAlso	DiagnosisType
valid	subPropertyOf	date
dateAccepted	subPropertyOf	date
ProtocolStep	type	Class
MotricityAbilitiesAssessment	type	Class
title	type	DatatypeProperty
OrganisationEfficiencyData	type	Class
valid	subPropertyOf	date
dateAccepted	subPropertyOf	date
VoiceData	type	Class
DCMIType	type	NamedIndividual
Task	type	Class
mediator	type	AnnotationProperty
LCC	label	LCC
verbalReactionTime	domain	VoiceData
LCSH	type	NamedIndividual
mediator	range	AgentClass
omitted	type	ActivityStatusType
Jurisdiction	subClassOf	LocationPeriodOrJurisdiction
educationLevel	subPropertyOf	audience
publisher	type	ObjectProperty
coverage	type	ObjectProperty
type	subPropertyOf	type
ArticulationControlTask	type	Class
omitted	type	NamedIndividual
rights	type	ObjectProperty
language	range	LinguisticSystem
Policy	label	Policy
incomplete	type	ActivityStatusType
Agent	label	Agent
PayBillTask	subClassOf	SemiDirectedTask
ClinicalAssessment	seeAlso	DiagnosisAssessment
incomplete	type	NamedIndividual
TGN	label	TGN
NeuropsychiatricAndMoodAssessment	type	Class
extent	type	ObjectProperty
creator	type	AnnotationProperty
language	type	AnnotationProperty
PersonWithPredementia	seeAlso	DiagnosisAssessment
valid	type	DatatypeProperty
dateAccepted	type	DatatypeProperty
Period	type	Datatype
spatial	type	ObjectProperty
Location	label	Location
TurnOnTVTask	subClassOf	SemiDirectedTask
stoppingDisplacement	type	DatatypeProperty
subject	type	AnnotationProperty
verbalReactionSpontaneity	type	DatatypeProperty
SentenceRepeatingTask	type	Class
modified	range	Literal
Agent	type	AgentClass
MESH	type	VocabularyEncodingScheme
DiscussionTask	type	Class
dateCopyrighted	type	DatatypeProperty
educationLevel	type	ObjectProperty
DiscussionWithClinicianStep	type	Class
UDC	type	NamedIndividual
hasClinicalRecord	type	ObjectProperty
isReferencedBy	subPropertyOf	relation
alternative	range	Literal
available	type	DatatypeProperty
hasPart	subPropertyOf	relation
AutonomyAssessment	seeAlso	iadl_e
contributor	subPropertyOf	contributor
Standard	type	Class
Agent	type	Class
identifier	type	AnnotationProperty
AnswerPhoneTask	type	Class
hasProtocolStep	type	ObjectProperty
DiagnosisAssessment	seeAlso	PersonWithDementia
mediator	type	ObjectProperty
DiagnosisAssessment	seeAlso	hasClinicalDiagnosis
hasClinicalDiagnosis	seeAlso	DiagnosisAssessment
accrualMethod	type	AnnotationProperty
dateSubmitted	subPropertyOf	date
DirectedDiscussionTask	subClassOf	DiscussionTask
conformsTo	subPropertyOf	relation
relation	label	Relation
PersonWithDementia	type	Class
freeAndCuedRemindingAssessment	seeAlso	CognitiveAbilitiesAssessment
accessRights	range	RightsStatement
title	range	Literal
relation	subPropertyOf	relation
WalkingCountingBackwardsTask	subClassOf	DirectedTask
PictureDescriptionTask	subClassOf	FreeDiscussionTask
dateSubmitted	subPropertyOf	date
MethodOfAccrual	type	Class
CountingBackwardsTask	type	Class
references	type	AnnotationProperty
replaces	label	Replaces
containsAssessment	range	ClinicalAssessment
hasParticipant	seeAlso	Person
apathyInventory	domain	NeuropsychiatricAndMoodAssessment
PrepareDrugBoxTask	subClassOf	SemiDirectedTask
involvesTask	seeAlso	ProtocolStep
LatencyData	subClassOf	MeasuredData
DiagnosisAssessment	type	Class
description	label	Description
replaces	type	AnnotationProperty
creator	type	ObjectProperty
language	type	ObjectProperty
publisher	range	Agent
tableOfContents	subPropertyOf	description
dynamicBalance	type	DatatypeProperty
rights	label	Rights
LCC	type	VocabularyEncodingScheme
dsm_ivDepressionCriteria	domain	NeuropsychiatricAndMoodAssessment
Participant	type	Class
areasOfInterestExplored	range	Zone
measuredData	seeAlso	MeasuredData
MediaType	subClassOf	MediaTypeOrExtent
isReplacedBy	type	AnnotationProperty
involvesTask	type	ObjectProperty
LicenseDocument	type	Class
latency	seeAlso	LatencyData
GaitData	subClassOf	MeasuredData
measuredData	type	ObjectProperty
DirectedTask	subClassOf	Task
URI	label	URI
PersonWithPredementia	type	Class
Box	type	Datatype
hasClinicalRecord	seeAlso	ClinicalRecord
temporal	range	PeriodOfTime
pauseRate	seeAlso	CountingBackwardsTask
pauseRate	domain	VoiceData
participates	inverseOf	hasParticipant
speechRate	type	DatatypeProperty
IMT	type	NamedIndividual
ReadArticleTask	subClassOf	SemiDirectedTask
OrganisationEfficiencyData	subClassOf	MeasuredData
valid	range	Literal
dateAccepted	range	Literal
issued	type	DatatypeProperty
UDC	label	UDC
areasOfInterestExplored	type	ObjectProperty
dateCopyrighted	subPropertyOf	date
spatial	range	Location
shortCognitiveBatteryAssessment	domain	CognitiveAbilitiesAssessment
hasMMSEScore	domain	CognitiveAbilitiesAssessment
dateCopyrighted	subPropertyOf	date
DiscussionInvolvementData	subClassOf	MeasuredData
type	type	AnnotationProperty
handTrajectory	type	ObjectProperty
accrualMethod	type	ObjectProperty
ProtocolStep	seeAlso	SemiDirectedActivitiesStep
iadl_e	domain	AutonomyAssessment
verbalReactionSpontaneity	domain	DiscussionInvolvementData
ClinicalAssessment	seeAlso	CognitiveAbilitiesAssessment
latency	type	DatatypeProperty
contributor	range	Agent
Standard	label	Standard
instructionalMethod	type	ObjectProperty
MotricityAbilitiesAssessment	seeAlso	hasUPDRSScore
PersonWithPredementia	seeAlso	ClinicalRecord
IMT	label	IMT
AutonomyAssessment	seeAlso	SemiDirectedActivitiesStep
speechFluency	domain	VoiceData
PersonWithDementia	subClassOf	Participant
created	subPropertyOf	date
compliantInstructionsOrder	seeAlso	CognitiveAbilitiesData
publisher	type	AnnotationProperty
identifier	range	Literal
abstract	subPropertyOf	description
