Resolution	type	Class
inCondition	type	ObjectProperty
hasNeighbourhood	domain	Agent
hasNeighbourhood	subPropertyOf	isInvolvedIn
describesEcosystem	type	ObjectProperty
Building	seeAlso	IfcBuilding
serviceDescription	domain	Service
sfWithin	type	ObjectProperty
Ecosystem	label	Ecosystem
contains	type	ObjectProperty
serviceName	domain	Service
Feature	type	Class
timeStamp	type	FunctionalProperty
represents	range	Thing
avatar	type	ObjectProperty
exposes	domain	VirtualThing
hasSurvivalProperty	isDefinedBy	ssn
SpatialObject	type	Class
OperatingRange	type	Class
sfContains	domain	SpatialObject
SystemProperty	type	Class
describesEcosystem	type	FunctionalProperty
isComposedBy	domain	ComposedThing
SpatialObject	isDefinedBy	geosparql
ResponseTime	isDefinedBy	ssn
AdministrativeArea	type	Class
hasSurvivalRange	type	ObjectProperty
Condition	seeAlso	ConstraintBlock
Agent	label	Agent
hasMaxValue	range	Resource
dataModelVersion	type	DatatypeProperty
hasMinValue	type	ObjectProperty
hasSystemCapability	isDefinedBy	ssn
Latency	subClassOf	SystemProperty
deviceName	subPropertyOf	name
Feature	isDefinedBy	geosparql
Property	isDefinedBy	ssn
System	type	Class
Ecosystem	type	Class
involves	label	involves
describes	inverseOf	isDescribedBy
deviceName	domain	Device
DetectionLimit	type	Class
serviceId	type	DatatypeProperty
ComposedThing	type	Class
DetectionLimit	subClassOf	SystemProperty
softwareVersion	type	DatatypeProperty
sfWithin	isDefinedBy	geosparql
description	type	DatatypeProperty
Application	type	Class
Condition	subClassOf	Property
qualityOfObservation	type	ObjectProperty
serialNumber	type	DatatypeProperty
Country	label	Country
hasProperty	seeAlso	Skeleton
source	type	AnnotationProperty
creator	type	AnnotationProperty
sfContains	range	SpatialObject
Frequency	subClassOf	SystemProperty
serviceOwner	type	ObjectProperty
isNeighbourhoodOf	type	ObjectProperty
isNeighbourhoodOf	domain	Neighbourhood
serviceVersion	type	DatatypeProperty
represents	type	ObjectProperty
qualityOfObservation	isDefinedBy	ssn
owns	label	provides
Selectivity	subClassOf	SystemProperty
deviceDescription	subPropertyOf	description
petitionerItemInvolved	type	ObjectProperty
expressedInFormat	range	DataSchema
hasPartnershipWith	type	ObjectProperty
Sensitivity	isDefinedBy	ssn
Sensitivity	seeAlso	MeasuringCapability
isInvolvedIn	type	ObjectProperty
MeasurementRange	seeAlso	MeasuringCapability
hasOperatingProperty	subPropertyOf	hasProperty
Sensitivity	label	Sensitivity
isNeighbourhoodOf	type	FunctionalProperty
deviceDescription	range	string
hasSystemProperty	seeAlso	MeasuringCapability
Actuator	subClassOf	Actuator
contractId	domain	Contract
OperatingProperty	subClassOf	Property
isPropertyOf	type	ObjectProperty
hasProperty	inverseOf	isPropertyOf
Sensitivity	type	Class
Selectivity	label	Selectivity
Accuracy	label	Accuracy
isRepresentedBy	inverseOf	represents
Application	subClassOf	Service
dataModelVersion	domain	Device
hasMaxValue	subPropertyOf	value
literalValue	type	ObjectProperty
hasMinValue	label	hasMinValue
Drift	seeAlso	MeasuringCapability
Service	label	Service
hasProperty	isDefinedBy	ssn
hasSurvivalProperty	type	ObjectProperty
MeasurementRange	isDefinedBy	ssn
isEcosystemDescribedBy	deprecated	true
hasSystemCapability	type	ObjectProperty
serviceName	range	string
hasMaxValue	type	ObjectProperty
avatar	label	avatar
monitorsFeatureProperty	type	ObjectProperty
requestedService	type	ObjectProperty
depiction	type	ObjectProperty
OperatingProperty	seeAlso	OperatingRestriction
Service	subClassOf	VirtualThing
contractId	range	string
SurvivalRange	subClassOf	Property
serialNumber	domain	Device
ResponseTime	seeAlso	MeasuringCapability
monitorsFeatureProperty	range	FeatureProperty
Device	label	Device
literalValue	range	Resource
isComponentOf	type	ObjectProperty
MeasurementRange	type	Class
expressedInFormat	domain	Value
hasSurvivalProperty	seeAlso	OperatingRestriction
SurvivalProperty	seeAlso	OperatingRestriction
Condition	label	Condition
Actuator	subClassOf	Device
hasMinValue	subPropertyOf	value
Precision	type	Class
hasSubSystem	type	ObjectProperty
System	label	System
Precision	subClassOf	SystemProperty
qualityOfObservation	seeAlso	Observation
relativeHref	type	DatatypeProperty
SurvivalProperty	subClassOf	Property
BuildingSpace	type	Class
protocolIndependentId	type	DatatypeProperty
describes	type	ObjectProperty
readWrite	range	boolean
Drift	isDefinedBy	ssn
VirtualThing	type	Class
MaintenanceSchedule	seeAlso	OperatingRestriction
hasValue	type	ObjectProperty
softwareVersion	domain	Device
readWrite	type	FunctionalProperty
timeStamp	range	dateTime
AdministrativeArea	subClassOf	Feature
hasSurvivalRange	subPropertyOf	hasProperty
qualityOfObservation	subPropertyOf	hasProperty
sfWithin	domain	SpatialObject
Service	type	Class
OperatingProperty	isDefinedBy	ssn
value	label	value
actsOnFeatureProperty	type	ObjectProperty
City	label	City
involves	inverseOf	isInvolvedIn
isRelativeTo	type	ObjectProperty
SystemCapability	subClassOf	Property
OperatingPowerRange	type	Class
ResponseTime	type	Class
hasSystemCapability	seeAlso	MeasuringCapability
Sensor	subClassOf	Device
Resolution	label	Resolution
MaintenanceSchedule	type	Class
hasGeometry	type	ObjectProperty
OperatingPowerRange	isDefinedBy	ssn
represents	label	represents
OperatingPowerRange	subClassOf	OperatingProperty
Sensor	subClassOf	System
Actuator	label	Actuator
MaintenanceSchedule	isDefinedBy	ssn
Contract	type	Class
MaintenanceSchedule	subClassOf	OperatingProperty
hasOwner	inverseOf	owns
hasPartnershipWith	domain	Organization
protocolIndependentId	domain	Device
Feature	label	Feature
Precision	label	Precision
actsOnFeatureProperty	range	FeatureProperty
forProperty	type	ObjectProperty
Service	term_status	unstable
hasOperatingRange	seeAlso	OperatingRestriction
serviceDescription	type	DatatypeProperty
HumanUser	subClassOf	Person
literalValue	domain	Value
Device	subClassOf	PhysicalThing
Image	type	Class
specVersion	type	DatatypeProperty
Latency	isDefinedBy	ssn
SurvivalProperty	isDefinedBy	ssn
Device	type	Class
City	type	Class
Accuracy	seeAlso	MeasuringCapability
exposes	label	exposes
Latency	label	Latency
timeStamp	type	DatatypeProperty
BatteryLifetime	subClassOf	SurvivalProperty
Feature	subClassOf	SpatialObject
hasSystemProperty	type	ObjectProperty
describesEcosystem	deprecated	true
contributor	type	AnnotationProperty
OperatingPowerRange	seeAlso	EnergyRestriction
describesEcosystem	inverseOf	isEcosystemDescribedBy
RelativeEndpoint	type	Class
hasNeighbourhood	inverseOf	isNeighbourhoodOf
isRepresentedBy	type	InverseFunctionalProperty
Application	label	Application
aboutProperty	type	ObjectProperty
represents	domain	Thing
Property	type	Class
value	domain	Resource
HumanUser	type	Class
hasPartnershipWith	label	hasPartnershipWith
hasComponent	inverseOf	isComponentOf
SystemLifetime	subClassOf	SurvivalProperty
